Scientific Name,USDA SYMBOL,CoC Region,CVal Orig,CVal New
OXALIS MONTANA,OXMO,58,7,7
OXALIS MONTANA,OXMO,58,7,7
OXALIS MONTANA,OXMO,58,7,7
OXALIS MONTANA,OXMO,82,6,6
OXALIS MONTANA,OXMO,83,7,7
OXALIS MONTANA,OXMO,MI,NA,7
OXALIS MONTANA,OXMO,WI,9,9
OXALIS STRICTA,OXST,58,2,2
OXALIS STRICTA,OXST,58,2,2
OXALIS STRICTA,OXST,58,2,2
OXALIS STRICTA,OXST,59,2,2
OXALIS STRICTA,OXST,59,2,2
OXALIS STRICTA,OXST,59,2,2
OXALIS STRICTA,OXST,61,0,0
OXALIS STRICTA,OXST,83,2,2
OXALIS STRICTA,OXST,83,2,2
OXALIS STRICTA,OXST,MI,NA,0
OXALIS STRICTA,OXST,MN,0,0
OXALIS STRICTA,OXST,WI,0,0
PACHYSANDRA TERMINALIS,PATE11,58,0,0
PACKERA AUREA,PAAU3,58,6,6
PACKERA AUREA,PAAU3,59,5,5
PACKERA AUREA,PAAU3,61,5,5
PACKERA AUREA,PAAU3,61,5,5
PACKERA AUREA,PAAU3,62,4,4
PACKERA AUREA,PAAU3,83,7,7
PACKERA AUREA,PAAU3,IN,4,4
PACKERA AUREA,PAAU3,MI,NA,5
PACKERA AUREA,PAAU3,MN,6,6
PACKERA AUREA,PAAU3,WI,6,6
PACKERA INDECORA,PAIN11,MI,NA,10
PACKERA SCHWEINITZIANA,PASC19,58,6,6
PACKERA SCHWEINITZIANA,PASC19,58,6,6
PACKERA SCHWEINITZIANA,PASC19,83,6,6
PANAX QUINQUEFOLIUS,PAQU,MI,10,10
PANICUM,PANIC,61,NA,6
PANICUM,PANIC,83,NA,0
PANICUM,PANIC,WI,NA,5
PANICUM CAPILLARE,PACA6,WI,1,1
PANICUM DICHOTOMIFLORUM,PADI,MI,0,0
PANICUM VIRGATUM,PAVI2,61,4,4
PANICUM VIRGATUM,PAVI2,WI,4,4
PARNASSIA GLAUCA,PAGL3,MI,8,8
PARNASSIA PALUSTRIS,PAPA8,MI,10,10
PARTHENOCISSUS,PARTH3,58,NA,2
PARTHENOCISSUS,PARTH3,59,NA,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,58,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,58,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,58,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,58,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,59,2,2
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,59,2,2
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,59,2,2
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,59,2,2
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,61,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,61,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,62,3,3
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,83,4,4
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,83,4,4
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,IN,2,2
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,MI,5,5
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,MN,9,9
PARTHENOCISSUS QUINQUEFOLIA,PAQU2,WI,5,5
PARTHENOCISSUS VITACEA,PAVI5,61,3,3
PARTHENOCISSUS VITACEA,PAVI5,82,4,4
PARTHENOCISSUS VITACEA,PAVI5,MN,2,2
PASTINACA SATIVA,PASA2,58,0,0
PASTINACA SATIVA,PASA2,83,0,0
PEDICULARIS CANADENSIS,PECA,MI,10,10
PEDICULARIS LANCEOLATA,PELA2,WI,8,8
PELTANDRA VIRGINICA,PEVI,59,6,6
PELTANDRA VIRGINICA,PEVI,59,6,6
PELTANDRA VIRGINICA,PEVI,59,6,6
PELTANDRA VIRGINICA,PEVI,83,7,7
PELTANDRA VIRGINICA,PEVI,83,7,7
PENSTEMON DIGITALIS,PEDI,61,3,3
PENTHORUM SEDOIDES,PESE6,58,4,4
PENTHORUM SEDOIDES,PESE6,58,4,4
PENTHORUM SEDOIDES,PESE6,83,4,4
PENTHORUM SEDOIDES,PESE6,WI,3,3
PETASITES FRIGIDUS,PEFR5,MI,NA,10
PETASITES FRIGIDUS,PEFR5,MN,NA,8
PETASITES FRIGIDUS VAR. PALMATUS,PEFRP,MN,NA,6
PETASITES FRIGIDUS VAR. PALMATUS,PEFRP,WI,NA,7
PETASITES FRIGIDUS VAR. SAGITTATUS,PEFRS5,MN,NA,8
PETASITES FRIGIDUS VAR. SAGITTATUS,PEFRS5,WI,NA,8
PHALARIS ARUNDINACEA,PHAR3,58,1,1
PHALARIS ARUNDINACEA,PHAR3,58,1,1
PHALARIS ARUNDINACEA,PHAR3,58,1,1
PHALARIS ARUNDINACEA,PHAR3,59,1,1
PHALARIS ARUNDINACEA,PHAR3,59,1,1
PHALARIS ARUNDINACEA,PHAR3,59,1,1
PHALARIS ARUNDINACEA,PHAR3,60,0,0
PHALARIS ARUNDINACEA,PHAR3,61,0,0
PHALARIS ARUNDINACEA,PHAR3,83,1,1
PHALARIS ARUNDINACEA,PHAR3,83,1,1
PHALARIS ARUNDINACEA,PHAR3,IN,0,0
PHALARIS ARUNDINACEA,PHAR3,MI,0,0
PHALARIS ARUNDINACEA,PHAR3,MN,0,0
PHALARIS ARUNDINACEA,PHAR3,WI,0,0
PHEGOPTERIS CONNECTILIS,PHCO24,58,5,5
PHEGOPTERIS CONNECTILIS,PHCO24,58,5,5
PHEGOPTERIS CONNECTILIS,PHCO24,58,5,5
PHEGOPTERIS CONNECTILIS,PHCO24,58,5,5
PHEGOPTERIS CONNECTILIS,PHCO24,82,5,5
PHEGOPTERIS CONNECTILIS,PHCO24,MI,NA,5
PHEGOPTERIS CONNECTILIS,PHCO24,MN,NA,7
PHILADELPHUS,PHILA,58,NA,0
PHLEUM PRATENSE,PHPR3,58,0,0
PHLEUM PRATENSE,PHPR3,61,NA,0
PHLEUM PRATENSE,PHPR3,83,0,0
PHLEUM PRATENSE,PHPR3,83,0,0
PHLEUM PRATENSE,PHPR3,MI,0,0
PHLEUM PRATENSE,PHPR3,WI,0,0
PHLOX DIVARICATA,PHDI5,IN,5,5
PHLOX DIVARICATA,PHDI5,MI,5,5
PHRAGMITES AUSTRALIS,PHAU7,58,0,0
PHRAGMITES AUSTRALIS,PHAU7,59,0,0
PHRAGMITES AUSTRALIS,PHAU7,59,0,0
PHRAGMITES AUSTRALIS,PHAU7,59,0,0
PHRAGMITES AUSTRALIS,PHAU7,61,NA,0
PHRAGMITES AUSTRALIS,PHAU7,83,0,0
PHRAGMITES AUSTRALIS,PHAU7,83,0,0
PHRAGMITES AUSTRALIS,PHAU7,MN,1,1
PHRAGMITES AUSTRALIS,PHAU7,WI,1,1
PHRAGMITES AUSTRALIS SSP. AMERICANUS,PHAUA6,58,6,6
PHRAGMITES AUSTRALIS SSP. AMERICANUS,PHAUA6,MN,NA,1
PHRAGMITES AUSTRALIS SSP. AUSTRALIS,PHAUA7,59,NA,0
PHRAGMITES AUSTRALIS SSP. AUSTRALIS,PHAUA7,59,NA,0
PHRAGMITES AUSTRALIS SSP. AUSTRALIS,PHAUA7,MN,NA,0
PHRYMA LEPTOSTACHYA,PHLE5,MI,4,4
PHYLA LANCEOLATA,PHLA3,MI,6,6
PHYSALIS LONGIFOLIA VAR. SUBGLABRATA,PHLOS,IN,0,0
PHYSOCARPUS OPULIFOLIUS,PHOP,MI,4,4
PHYSOSTEGIA VIRGINIANA SSP. VIRGINIANA,PHVIV,MN,NA,6
PHYTOLACCA AMERICANA,PHAM4,IN,NA,1
PICEA,PICEA,58,NA,4
PICEA,PICEA,58,NA,5
PICEA,PICEA,WI,NA,7
PICEA ABIES,PIAB,58,0,0
PICEA GLAUCA,PIGL,62,NA,0
PICEA GLAUCA,PIGL,MI,3,3
PICEA GLAUCA,PIGL,MN,5,5
PICEA GLAUCA,PIGL,WI,7,7
PICEA MARIANA,PIMA,58,7,7
PICEA MARIANA,PIMA,58,7,7
PICEA MARIANA,PIMA,58,7,7
PICEA MARIANA,PIMA,82,6,6
PICEA MARIANA,PIMA,83,7,7
PICEA MARIANA,PIMA,MI,6,6
PICEA MARIANA,PIMA,MN,7,7
PICEA MARIANA,PIMA,WI,8,8
PICEA PUNGENS,PIPU,58,0,0
PICEA RUBENS,PIRU,58,5,5
PICEA RUBENS,PIRU,58,5,5
PICEA RUBENS,PIRU,58,5,5
PICEA RUBENS,PIRU,58,5,5
PICEA RUBENS,PIRU,58,5,5
PICEA RUBENS,PIRU,60,9,9
PICEA RUBENS,PIRU,62,9,9
PICEA RUBENS,PIRU,82,4,4
PILEA,PILEA,MI,NA,5
PILEA,PILEA,MN,NA,4
PILEA FONTANA,PIFO,59,5,5
PILEA FONTANA,PIFO,IN,5,5
PILEA FONTANA,PIFO,MN,4,4
PILEA PUMILA,PIPU2,58,4,4
PILEA PUMILA,PIPU2,58,4,4
PILEA PUMILA,PIPU2,58,4,4
PILEA PUMILA,PIPU2,59,3,3
PILEA PUMILA,PIPU2,59,3,3
PILEA PUMILA,PIPU2,59,3,3
PILEA PUMILA,PIPU2,61,4,4
PILEA PUMILA,PIPU2,62,4,4
PILEA PUMILA,PIPU2,82,4,4
PILEA PUMILA,PIPU2,83,3,3
PILEA PUMILA,PIPU2,83,3,3
PILEA PUMILA,PIPU2,IN,2,2
PILEA PUMILA,PIPU2,MI,5,5
PILEA PUMILA,PIPU2,MN,NA,3
PILEA PUMILA,PIPU2,WI,3,3
PILEA PUMILA VAR. PUMILA,PIPUP,58,NA,4
PILEA PUMILA VAR. PUMILA,PIPUP,59,NA,3
PILEA PUMILA VAR. PUMILA,PIPUP,59,NA,3
PILEA PUMILA VAR. PUMILA,PIPUP,83,NA,3
PILEA PUMILA VAR. PUMILA,PIPUP,83,NA,3
PILEA PUMILA VAR. PUMILA,PIPUP,MN,NA,3
PINUS BANKSIANA,PIBA2,82,6,6
PINUS BANKSIANA,PIBA2,MI,5,5
PINUS BANKSIANA,PIBA2,MN,5,5
PINUS BANKSIANA,PIBA2,WI,5,5
PINUS RESINOSA,PIRE,MI,6,6
PINUS RESINOSA,PIRE,WI,7,7
PINUS STROBUS,PIST,58,3,3
PINUS STROBUS,PIST,58,3,3
PINUS STROBUS,PIST,58,3,3
PINUS STROBUS,PIST,58,3,3
PINUS STROBUS,PIST,58,3,3
PINUS STROBUS,PIST,58,3,3
PINUS STROBUS,PIST,59,3,3
PINUS STROBUS,PIST,59,3,3
PINUS STROBUS,PIST,59,3,3
PINUS STROBUS,PIST,59,3,3
PINUS STROBUS,PIST,59,3,3
PINUS STROBUS,PIST,60,6,6
PINUS STROBUS,PIST,61,6,6
PINUS STROBUS,PIST,62,6,6
PINUS STROBUS,PIST,82,3,3
PINUS STROBUS,PIST,83,3,3
PINUS STROBUS,PIST,83,3,3
PINUS STROBUS,PIST,MI,3,3
PINUS STROBUS,PIST,MN,5,5
PINUS STROBUS,PIST,WI,5,5
PLANTAGO,PLANT,58,NA,0
PLANTAGO LANCEOLATA,PLLA,MI,0,0
PLANTAGO MAJOR,PLMA2,59,0,0
PLANTAGO MAJOR,PLMA2,MI,0,0
PLANTAGO MAJOR,PLMA2,MN,0,0
PLANTAGO MAJOR,PLMA2,WI,0,0
PLATANTHERA,PLATA2,59,NA,7
PLATANTHERA,PLATA2,82,NA,6
PLATANTHERA,PLATA2,MN,NA,7
PLATANTHERA,PLATA2,WI,NA,7
PLATANTHERA AQUILONIS,PLAQ2,58,6,6
PLATANTHERA AQUILONIS,PLAQ2,59,7,7
PLATANTHERA AQUILONIS,PLAQ2,MI,NA,5
PLATANTHERA AQUILONIS,PLAQ2,MN,NA,5
PLATANTHERA BLEPHARIGLOTTIS VAR. BLEPHARIGLOTTIS,PLBLB,62,NA,10
PLATANTHERA CLAVELLATA,PLCL,58,6,6
PLATANTHERA CLAVELLATA,PLCL,58,6,6
PLATANTHERA CLAVELLATA,PLCL,58,6,6
PLATANTHERA CLAVELLATA,PLCL,82,4,4
PLATANTHERA CLAVELLATA,PLCL,83,6,6
PLATANTHERA CLAVELLATA,PLCL,MI,NA,6
PLATANTHERA CLAVELLATA,PLCL,MN,9,9
PLATANTHERA FLAVA,PLFL,MN,NA,8
PLATANTHERA GRANDIFLORA,PLGR2,58,7,7
PLATANTHERA GRANDIFLORA,PLGR2,58,7,7
PLATANTHERA HURONENSIS,PLHU2,MN,NA,7
PLATANTHERA LACERA,PLLA2,59,4,4
PLATANTHERA LACERA,PLLA2,MI,NA,6
PLATANTHERA LACERA,PLLA2,MN,7,7
PLATANTHERA PSYCODES,PLPS2,58,6,6
PLATANTHERA PSYCODES,PLPS2,83,7,7
PLATANTHERA PSYCODES,PLPS2,MI,NA,7
PLATANTHERA PSYCODES,PLPS2,MN,7,7
PLATANUS OCCIDENTALIS,PLOC,MI,7,7
POA,POA,58,NA,Und
POA,POA,59,NA,Und
POA,POA,59,NA,Und
POA,POA,61,NA,Und
POA,POA,83,NA,4
POA,POA,MI,NA,5
POA,POA,MN,NA,5
POA,POA,WI,NA,5
POA ALSODES,POAL3,58,5,5
POA ALSODES,POAL3,MN,5,5
POA COMPRESSA,POCO,MI,0,0
POA PALUSTRIS,POPA2,58,3,3
POA PALUSTRIS,POPA2,58,3,3
POA PALUSTRIS,POPA2,59,3,3
POA PALUSTRIS,POPA2,59,3,3
POA PALUSTRIS,POPA2,61,5,5
POA PALUSTRIS,POPA2,82,3,3
POA PALUSTRIS,POPA2,83,3,3
POA PALUSTRIS,POPA2,MI,3,3
POA PALUSTRIS,POPA2,MN,5,5
POA PALUSTRIS,POPA2,WI,5,5
POA PRATENSIS,POPR,58,0,0
POA PRATENSIS,POPR,58,0,0
POA PRATENSIS,POPR,61,NA,0
POA PRATENSIS,POPR,83,0,0
POA PRATENSIS,POPR,IN,0,0
POA PRATENSIS,POPR,MI,0,0
POA PRATENSIS,POPR,MN,NA,0
POA PRATENSIS,POPR,WI,0,0
POA PRATENSIS SSP. PRATENSIS,POPRP2,83,0,0
POA PRATENSIS SSP. PRATENSIS,POPRP2,MN,0,0
POA SALTUENSIS,POSA,58,6,6
POA SALTUENSIS,POSA,58,6,6
POA SYLVESTRIS,POSY,IN,5,5
POA TRIVIALIS,POTR2,59,0,0
POA TRIVIALIS,POTR2,59,0,0
POA TRIVIALIS,POTR2,83,0,0
POACEAE,POACEA,58,NA,Und
POACEAE,POACEA,58,NA,Und
POACEAE,POACEA,58,NA,Und
POACEAE,POACEA,59,NA,Und
POACEAE,POACEA,59,NA,Und
POACEAE,POACEA,59,NA,Und
POACEAE,POACEA,59,NA,Und
POACEAE,POACEA,60,NA,Und
POACEAE,POACEA,61,NA,Und
POACEAE,POACEA,61,NA,Und
POACEAE,POACEA,62,NA,Und
POACEAE,POACEA,82,NA,Und
POACEAE,POACEA,83,NA,Und
POACEAE,POACEA,MI,NA,Und
POACEAE,POACEA,MN,NA,Und
POACEAE,POACEA,WI,NA,Und
PODOPHYLLUM PELTATUM,POPE,61,5,5
PODOPHYLLUM PELTATUM,POPE,MI,3,3
PODOPHYLLUM PELTATUM,POPE,MN,4,4
POGONIA OPHIOGLOSSOIDES,POOP,62,9,9
POGONIA OPHIOGLOSSOIDES,POOP,82,5,5
POGONIA OPHIOGLOSSOIDES,POOP,MN,9,9
POGONIA OPHIOGLOSSOIDES,POOP,WI,9,9
POLYGALA PAUCIFOLIA,POPA5,MI,7,7
POLYGONATUM,POLYG2,58,NA,6
POLYGONATUM BIFLORUM,POBI2,58,5,5
POLYGONATUM BIFLORUM,POBI2,59,5,5
POLYGONATUM BIFLORUM,POBI2,61,7,7
POLYGONATUM BIFLORUM,POBI2,MI,4,4
POLYGONATUM BIFLORUM,POBI2,MN,NA,4
POLYGONATUM BIFLORUM VAR. COMMUTATUM,POBIC,MN,4,4
POLYGONATUM PUBESCENS,POPU4,61,6,6
POLYGONATUM PUBESCENS,POPU4,MI,5,5
POLYGONATUM PUBESCENS,POPU4,MN,NA,6
POLYGONATUM PUBESCENS,POPU4,WI,6,6
POLYGONUM,POLYG4,58,NA,4
POLYGONUM,POLYG4,58,NA,4
POLYGONUM,POLYG4,59,NA,Und
POLYGONUM,POLYG4,59,NA,Und
POLYGONUM,POLYG4,59,NA,Und
POLYGONUM,POLYG4,61,NA,Und
POLYGONUM,POLYG4,61,NA,5
POLYGONUM,POLYG4,82,NA,Und
POLYGONUM,POLYG4,83,NA,5
POLYGONUM,POLYG4,83,NA,5
POLYGONUM,POLYG4,83,NA,4
POLYGONUM,POLYG4,MI,NA,Und
POLYGONUM,POLYG4,MN,NA,Und
POLYGONUM,POLYG4,WI,NA,Und
POLYGONUM AMPHIBIUM,POAM8,58,5,5
POLYGONUM AMPHIBIUM,POAM8,59,4,4
POLYGONUM AMPHIBIUM,POAM8,83,5,5
POLYGONUM AMPHIBIUM,POAM8,83,5,5
POLYGONUM AMPHIBIUM,POAM8,IN,NA,4
POLYGONUM AMPHIBIUM,POAM8,MI,NA,6
POLYGONUM AMPHIBIUM,POAM8,MN,4,4
POLYGONUM AMPHIBIUM,POAM8,WI,5,5
POLYGONUM AMPHIBIUM VAR. EMERSUM,POAME,82,NA,5
POLYGONUM AMPHIBIUM VAR. EMERSUM,POAME,83,5,5
POLYGONUM AMPHIBIUM VAR. EMERSUM,POAME,MN,NA,4
POLYGONUM AMPHIBIUM VAR. EMERSUM,POAME,WI,4,4
POLYGONUM AMPHIBIUM VAR. STIPULACEUM,POAMS,83,6,6
POLYGONUM ARIFOLIUM,POAR6,58,4,4
POLYGONUM ARIFOLIUM,POAR6,59,4,4
POLYGONUM ARIFOLIUM,POAR6,59,4,4
POLYGONUM ARIFOLIUM,POAR6,59,4,4
POLYGONUM ARIFOLIUM,POAR6,61,6,6
POLYGONUM ARIFOLIUM,POAR6,82,5,5
POLYGONUM ARIFOLIUM,POAR6,83,5,5
POLYGONUM ARIFOLIUM,POAR6,IN,10,10
POLYGONUM ARIFOLIUM,POAR6,MI,NA,7
POLYGONUM ARIFOLIUM,POAR6,MN,7,7
POLYGONUM ARIFOLIUM,POAR6,WI,7,7
POLYGONUM CAREYI,POCA8,MI,NA,9
POLYGONUM CESPITOSUM VAR. LONGISETUM,POCEL,58,NA,0
POLYGONUM CESPITOSUM VAR. LONGISETUM,POCEL,59,NA,0
POLYGONUM CESPITOSUM VAR. LONGISETUM,POCEL,61,NA,0
POLYGONUM CILINODE,POCI,58,4,4
POLYGONUM CILINODE,POCI,WI,1,1
POLYGONUM CONVOLVULUS,POCO10,58,0,0
POLYGONUM CONVOLVULUS,POCO10,58,0,0
POLYGONUM CONVOLVULUS VAR. CONVOLVULUS,POCOC2,61,NA,0
POLYGONUM CUSPIDATUM,POCU6,58,0,0
POLYGONUM HYDROPIPER,POHY,58,4,4
POLYGONUM HYDROPIPER,POHY,58,4,4
POLYGONUM HYDROPIPER,POHY,59,5,5
POLYGONUM HYDROPIPER,POHY,59,5,5
POLYGONUM HYDROPIPER,POHY,83,4,4
POLYGONUM HYDROPIPER,POHY,MI,NA,1
POLYGONUM HYDROPIPER,POHY,MN,0,0
POLYGONUM HYDROPIPER,POHY,WI,0,0
POLYGONUM HYDROPIPEROIDES,POHY2,58,5,5
POLYGONUM HYDROPIPEROIDES,POHY2,58,5,5
POLYGONUM HYDROPIPEROIDES,POHY2,58,5,5
POLYGONUM HYDROPIPEROIDES,POHY2,59,4,4
POLYGONUM HYDROPIPEROIDES,POHY2,59,4,4
POLYGONUM HYDROPIPEROIDES,POHY2,61,4,4
POLYGONUM HYDROPIPEROIDES,POHY2,62,4,4
POLYGONUM HYDROPIPEROIDES,POHY2,82,4,4
POLYGONUM HYDROPIPEROIDES,POHY2,83,5,5
POLYGONUM HYDROPIPEROIDES,POHY2,83,5,5
POLYGONUM HYDROPIPEROIDES,POHY2,IN,4,4
POLYGONUM HYDROPIPEROIDES,POHY2,MI,NA,5
POLYGONUM LAPATHIFOLIUM,POLA4,59,3,3
POLYGONUM LAPATHIFOLIUM,POLA4,83,4,4
POLYGONUM LAPATHIFOLIUM,POLA4,IN,0,0
POLYGONUM LAPATHIFOLIUM,POLA4,MI,NA,1
POLYGONUM LAPATHIFOLIUM,POLA4,MN,2,2
POLYGONUM LAPATHIFOLIUM,POLA4,WI,2,2
POLYGONUM PENSYLVANICUM,POPE2,58,3,3
POLYGONUM PENSYLVANICUM,POPE2,83,4,4
POLYGONUM PENSYLVANICUM,POPE2,MI,NA,0
POLYGONUM PENSYLVANICUM,POPE2,MN,1,1
POLYGONUM PERSICARIA,POPE3,58,4,4
POLYGONUM PERSICARIA,POPE3,58,4,4
POLYGONUM PERSICARIA,POPE3,83,5,5
POLYGONUM PERSICARIA,POPE3,MI,NA,0
POLYGONUM PERSICARIA,POPE3,WI,0,0
POLYGONUM PUNCTATUM,POPU5,59,4,4
POLYGONUM PUNCTATUM,POPU5,83,4,4
POLYGONUM PUNCTATUM,POPU5,83,4,4
POLYGONUM PUNCTATUM,POPU5,IN,NA,6
POLYGONUM PUNCTATUM,POPU5,MI,NA,5
POLYGONUM PUNCTATUM,POPU5,MN,5,5
POLYGONUM PUNCTATUM,POPU5,WI,5,5
POLYGONUM ROBUSTIUS,PORO,59,6,6
POLYGONUM SAGITTATUM,POSA5,58,3,3
POLYGONUM SAGITTATUM,POSA5,58,3,3
POLYGONUM SAGITTATUM,POSA5,58,3,3
POLYGONUM SAGITTATUM,POSA5,58,3,3
POLYGONUM SAGITTATUM,POSA5,58,3,3
POLYGONUM SAGITTATUM,POSA5,58,3,3
POLYGONUM SAGITTATUM,POSA5,59,3,3
POLYGONUM SAGITTATUM,POSA5,59,3,3
POLYGONUM SAGITTATUM,POSA5,59,3,3
POLYGONUM SAGITTATUM,POSA5,60,3,3
POLYGONUM SAGITTATUM,POSA5,61,3,3
POLYGONUM SAGITTATUM,POSA5,61,3,3
POLYGONUM SAGITTATUM,POSA5,62,3,3
POLYGONUM SAGITTATUM,POSA5,82,4,4
POLYGONUM SAGITTATUM,POSA5,83,4,4
POLYGONUM SAGITTATUM,POSA5,83,4,4
POLYGONUM SAGITTATUM,POSA5,MI,NA,5
POLYGONUM SAGITTATUM,POSA5,MN,4,4
POLYGONUM SAGITTATUM,POSA5,WI,6,6
POLYGONUM SCANDENS,POSC3,IN,NA,0
POLYGONUM SCANDENS VAR. SCANDENS,POSCS,WI,3,3
POLYGONUM SETACEUM,POSE6,58,6,6
POLYGONUM SETACEUM,POSE6,MI,NA,Und
POLYGONUM VIRGINIANUM,POVI2,58,6,6
POLYGONUM VIRGINIANUM,POVI2,58,6,6
POLYGONUM VIRGINIANUM,POVI2,59,5,5
POLYGONUM VIRGINIANUM,POVI2,61,4,4
POLYGONUM VIRGINIANUM,POVI2,61,4,4
POLYGONUM VIRGINIANUM,POVI2,62,4,4
POLYGONUM VIRGINIANUM,POVI2,83,6,6
POLYGONUM VIRGINIANUM,POVI2,IN,NA,3
POLYGONUM VIRGINIANUM,POVI2,MI,NA,4
POLYGONUM VIRGINIANUM,POVI2,WI,7,7
POLYSTICHUM ACROSTICHOIDES,POAC4,58,6,6
POLYSTICHUM ACROSTICHOIDES,POAC4,58,6,6
POLYSTICHUM ACROSTICHOIDES,POAC4,59,5,5
POLYSTICHUM ACROSTICHOIDES,POAC4,61,5,5
POLYSTICHUM ACROSTICHOIDES,POAC4,83,6,6
POLYSTICHUM ACROSTICHOIDES,POAC4,IN,5,5
PONTEDERIA CORDATA,POCO14,58,5,5
PONTEDERIA CORDATA,POCO14,59,5,5
PONTEDERIA CORDATA,POCO14,59,5,5
PONTEDERIA CORDATA,POCO14,59,5,5
PONTEDERIA CORDATA,POCO14,82,4,4
PONTEDERIA CORDATA,POCO14,83,5,5
PONTEDERIA CORDATA,POCO14,83,5,5
PONTEDERIA CORDATA,POCO14,MI,8,8
PONTEDERIA CORDATA,POCO14,WI,8,8
POPULUS,POPUL,83,NA,3
POPULUS,POPUL,WI,NA,2
POPULUS BALSAMIFERA,POBA2,82,2,2
POPULUS BALSAMIFERA,POBA2,83,2,2
POPULUS BALSAMIFERA,POBA2,83,2,2
POPULUS BALSAMIFERA,POBA2,MI,2,2
POPULUS BALSAMIFERA,POBA2,MN,NA,4
POPULUS BALSAMIFERA,POBA2,WI,4,4
POPULUS BALSAMIFERA SSP. BALSAMIFERA,POBAB2,MN,NA,4
POPULUS DELTOIDES,PODE3,59,4,4
POPULUS DELTOIDES,PODE3,61,4,4
POPULUS DELTOIDES,PODE3,83,2,2
POPULUS DELTOIDES,PODE3,MI,1,1
POPULUS DELTOIDES,PODE3,MN,NA,2
POPULUS DELTOIDES,PODE3,WI,2,2
POPULUS DELTOIDES SSP. MONILIFERA,PODEM,MN,NA,1
POPULUS GRANDIDENTATA,POGR4,58,3,3
POPULUS GRANDIDENTATA,POGR4,59,3,3
POPULUS GRANDIDENTATA,POGR4,61,4,4
POPULUS GRANDIDENTATA,POGR4,MI,4,4
POPULUS HETEROPHYLLA,POHE4,59,10,10
POPULUS TREMULOIDES,POTR5,58,2,2
POPULUS TREMULOIDES,POTR5,58,2,2
POPULUS TREMULOIDES,POTR5,59,2,2
POPULUS TREMULOIDES,POTR5,59,2,2
POPULUS TREMULOIDES,POTR5,61,4,4
POPULUS TREMULOIDES,POTR5,82,2,2
POPULUS TREMULOIDES,POTR5,83,3,3
POPULUS TREMULOIDES,POTR5,83,3,3
POPULUS TREMULOIDES,POTR5,IN,2,2
POPULUS TREMULOIDES,POTR5,MI,1,1
POPULUS TREMULOIDES,POTR5,MN,2,2
POPULUS TREMULOIDES,POTR5,WI,2,2
POTAMOGETON,POTAM,58,NA,5
POTAMOGETON,POTAM,59,NA,7
POTAMOGETON,POTAM,59,NA,7
POTAMOGETON,POTAM,62,NA,8
POTAMOGETON,POTAM,83,NA,6
POTAMOGETON,POTAM,MI,NA,7
POTAMOGETON,POTAM,WI,NA,7
POTAMOGETON AMPLIFOLIUS,POAM5,MI,6,6
POTAMOGETON AMPLIFOLIUS,POAM5,MN,7,7
POTAMOGETON AMPLIFOLIUS,POAM5,WI,7,7
POTAMOGETON BICUPULATUS,POBI9,59,7,7
POTAMOGETON CRISPUS,POCR3,59,0,0
POTAMOGETON DIVERSIFOLIUS,PODI,MN,10,10
POTAMOGETON EPIHYDRUS,POEP2,58,5,5
POTAMOGETON EPIHYDRUS,POEP2,58,5,5
POTAMOGETON EPIHYDRUS,POEP2,59,5,5
POTAMOGETON EPIHYDRUS,POEP2,82,5,5
POTAMOGETON EPIHYDRUS,POEP2,MI,8,8
POTAMOGETON EPIHYDRUS,POEP2,MN,8,8
POTAMOGETON EPIHYDRUS,POEP2,WI,8,8
POTAMOGETON FOLIOSUS,POFO3,61,4,4
POTAMOGETON FOLIOSUS,POFO3,MI,4,4
POTAMOGETON FOLIOSUS,POFO3,MN,NA,6
POTAMOGETON GRAMINEUS,POGR8,MN,7,7
POTAMOGETON HILLII,POHI4,MN,NA,9
POTAMOGETON NATANS,PONA4,58,5,5
POTAMOGETON NATANS,PONA4,59,5,5
POTAMOGETON NATANS,PONA4,83,4,4
POTAMOGETON NATANS,PONA4,83,4,4
POTAMOGETON NATANS,PONA4,MI,5,5
POTAMOGETON NATANS,PONA4,MN,5,5
POTAMOGETON NODOSUS,PONO2,MN,6,6
POTAMOGETON NODOSUS,PONO2,WI,7,7
POTAMOGETON OAKESIANUS,POOA,59,7,7
POTAMOGETON OAKESIANUS,POOA,82,7,7
POTAMOGETON OAKESIANUS,POOA,WI,10,10
POTAMOGETON OBTUSIFOLIUS,POOB2,MN,8,8
POTAMOGETON PULCHER,POPU6,59,7,7
